Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784241098,10,,Aggregated,1.000000,0.000000,7200,8100,9500,10000,12000,12000,12000,12000,12000,12000,12000,100,4,6500,5844.723148489576,1585.1432920026127,12427.869713996188,4928.52
1784241099,10,POST,/query [on-topic],0.700000,0.000000,8100,9500,10000,10000,12000,12000,12000,12000,12000,12000,12000,70,1,7200,7422.9433384281165,4994.390168998507,12427.869713996188,6701.5
1784241099,10,POST,/query [out-of-domain],0.300000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241099,10,,Aggregated,1.000000,0.000000,7200,8100,9500,9500,12000,12000,12000,12000,12000,12000,12000,100,4,6500,5844.723148489576,1585.1432920026127,12427.869713996188,4928.52
1784241100,10,POST,/query [on-topic],0.700000,0.000000,8100,9500,10000,10000,12000,12000,12000,12000,12000,12000,12000,70,1,7200,7422.9433384281165,4994.390168998507,12427.869713996188,6701.5
1784241100,10,POST,/query [out-of-domain],0.300000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241100,10,,Aggregated,1.000000,0.000000,7200,8100,9500,9500,12000,12000,12000,12000,12000,12000,12000,100,4,6500,5844.723148489576,1585.1432920026127,12427.869713996188,4928.52
1784241101,10,POST,/query [on-topic],0.800000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,73,1,7200,7423.083518136492,4994.390168998507,12427.869713996188,6679.767123287671
1784241101,10,POST,/query [out-of-domain],0.200000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241101,10,,Aggregated,1.000000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,103,4,6500,5890.790077504403,1585.1432920026127,12427.869713996188,4964.757281553398
1784241102,10,POST,/query [on-topic],0.800000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,74,1,7200,7425.223953742691,4994.390168998507,12427.869713996188,6724.675675675676
1784241102,10,POST,/query [out-of-domain],0.200000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241102,10,,Aggregated,1.000000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,104,4,6500,5907.046670537968,1585.1432920026127,12427.869713996188,5013.201923076923
1784241103,10,POST,/query [on-topic],0.800000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,74,1,7200,7425.223953742691,4994.390168998507,12427.869713996188,6724.675675675676
1784241103,10,POST,/query [out-of-domain],0.200000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241103,10,,Aggregated,1.000000,0.000000,7600,8100,8500,9500,12000,12000,12000,12000,12000,12000,12000,104,4,6500,5907.046670537968,1585.1432920026127,12427.869713996188,5013.201923076923
1784241104,10,POST,/query [on-topic],0.800000,0.000000,7600,8100,8500,8500,9500,9500,9500,9500,9500,9500,9500,74,1,7200,7425.223953742691,4994.390168998507,12427.869713996188,6724.675675675676
1784241104,10,POST,/query [out-of-domain],0.200000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241104,10,,Aggregated,1.000000,0.000000,7600,8100,8500,8500,9500,9500,9500,9500,9500,9500,9500,104,4,6500,5907.046670537968,1585.1432920026127,12427.869713996188,5013.201923076923
1784241105,10,POST,/query [on-topic],1.000000,0.000000,7600,7600,8100,8500,9500,9500,9500,9500,9500,9500,9500,77,1,7200,7392.797495181316,4994.390168998507,12427.869713996188,6737.467532467533
1784241105,10,POST,/query [out-of-domain],0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241105,10,,Aggregated,1.000000,0.000000,7600,7600,8100,8500,9500,9500,9500,9500,9500,9500,9500,107,4,6500,5926.277460635054,1585.1432920026127,12427.869713996188,5070.392523364486
1784241106,10,POST,/query [on-topic],1.000000,0.000000,7600,7600,8100,8100,8500,8500,8500,8500,8500,8500,8500,77,1,7200,7392.797495181316,4994.390168998507,12427.869713996188,6737.467532467533
1784241106,10,POST,/query [out-of-domain],0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241106,10,,Aggregated,1.000000,0.000000,7600,7600,8100,8100,8500,8500,8500,8500,8500,8500,8500,107,4,6500,5926.277460635054,1585.1432920026127,12427.869713996188,5070.392523364486
1784241107,10,POST,/query [on-topic],0.900000,0.000000,7600,7600,7600,8100,8500,8500,8500,8500,8500,8500,8500,78,1,7200,7395.377284294415,4994.390168998507,12427.869713996188,6769.923076923077
1784241107,10,POST,/query [out-of-domain],0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241107,10,,Aggregated,0.900000,0.000000,7600,7600,7600,8100,8500,8500,8500,8500,8500,8500,8500,108,4,6500,5941.719530869944,1585.1432920026127,12427.869713996188,5109.268518518518
1784241108,10,POST,/query [on-topic],0.800000,0.000000,7400,7600,7600,7600,8500,8500,8500,8500,8500,8500,8500,79,1,7300,7395.746936860347,4994.390168998507,12427.869713996188,6766.139240506329
1784241108,10,POST,/query [out-of-domain],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241108,10,,Aggregated,0.800000,0.000000,7400,7600,7600,7600,8500,8500,8500,8500,8500,8500,8500,109,4,6600,5955.323753861991,1585.1432920026127,12427.869713996188,5121.761467889908
1784241109,10,POST,/query [on-topic],0.800000,0.000000,7600,7600,7600,8500,10000,10000,10000,10000,10000,10000,10000,80,1,7300,7428.336749174562,4994.390168998507,12427.869713996188,6810.7625
1784241109,10,POST,/query [out-of-domain],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241109,10,,Aggregated,0.800000,0.000000,7600,7600,7600,8500,10000,10000,10000,10000,10000,10000,10000,110,4,6600,5992.120191754132,1585.1432920026127,12427.869713996188,5169.163636363636
1784241110,10,POST,/query [on-topic],0.800000,0.000000,7400,7600,7600,7600,10000,10000,10000,10000,10000,10000,10000,80,1,7300,7428.336749174562,4994.390168998507,12427.869713996188,6810.7625
1784241110,10,POST,/query [out-of-domain],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,3,1900,2162.20937196631,1585.1432920026127,4960.417043999769,791.5666666666667
1784241110,10,,Aggregated,0.800000,0.000000,7400,7600,7600,7600,10000,10000,10000,10000,10000,10000,10000,110,4,6600,5992.120191754132,1585.1432920026127,12427.869713996188,5169.163636363636
1784241111,10,POST,/query [on-topic],0.800000,0.000000,7400,7600,7600,8100,10000,10000,10000,10000,10000,10000,10000,82,1,7300,7428.9053584996145,4994.390168998507,12427.869713996188,6841.768292682927
1784241111,10,POST,/query [out-of-domain],0.000000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241111,10,,Aggregated,0.800000,0.000000,7400,7600,7600,8100,10000,10000,10000,10000,10000,10000,10000,113,4,6600,5981.216423433246,1585.1432920026127,12427.869713996188,5179.858407079646
1784241112,10,POST,/query [on-topic],1.000000,0.000000,7300,7400,7600,8100,10000,10000,10000,10000,10000,10000,10000,83,1,7300,7425.785393361041,4994.390168998507,12427.869713996188,6860.951807228916
1784241112,10,POST,/query [out-of-domain],0.000000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241112,10,,Aggregated,1.000000,0.000000,7300,7400,7600,8100,10000,10000,10000,10000,10000,10000,10000,114,4,6600,5991.643895613638,1585.1432920026127,12427.869713996188,5208.403508771929
1784241113,10,POST,/query [on-topic],1.000000,0.000000,7400,7400,7600,8100,10000,10000,10000,10000,10000,10000,10000,84,1,7300,7425.603301904375,4994.390168998507,12427.869713996188,6859.452380952381
1784241113,10,POST,/query [out-of-domain],0.000000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241113,10,,Aggregated,1.000000,0.000000,7300,7400,7600,7600,8100,10000,10000,10000,10000,10000,10000,115,4,6600,6003.9816853126595,1585.1432920026127,12427.869713996188,5221.678260869565
1784241114,10,POST,/query [on-topic],1.000000,0.000000,7400,7400,7600,8100,10000,10000,10000,10000,10000,10000,10000,84,1,7300,7425.603301904375,4994.390168998507,12427.869713996188,6859.452380952381
1784241114,10,POST,/query [out-of-domain],0.000000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241114,10,,Aggregated,1.000000,0.000000,7300,7400,7600,7600,8100,10000,10000,10000,10000,10000,10000,115,4,6600,6003.9816853126595,1585.1432920026127,12427.869713996188,5221.678260869565
1784241115,10,POST,/query [on-topic],1.000000,0.000000,7400,7600,7700,8100,10000,10000,10000,10000,10000,10000,10000,87,1,7300,7401.614498470909,4994.390168998507,12427.869713996188,6852.298850574713
1784241115,10,POST,/query [out-of-domain],0.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241115,10,,Aggregated,1.100000,0.000000,7400,7600,7700,7700,8100,10000,10000,10000,10000,10000,10000,118,4,6600,6022.437947609808,1585.1432920026127,12427.869713996188,5258.042372881356
1784241116,10,POST,/query [on-topic],1.000000,0.000000,7400,7600,7700,8100,10000,10000,10000,10000,10000,10000,10000,87,1,7300,7401.614498470909,4994.390168998507,12427.869713996188,6852.298850574713
1784241116,10,POST,/query [out-of-domain],0.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,31,3,1900,2151.8456919673613,1585.1432920026127,4960.417043999769,783.8387096774194
1784241116,10,,Aggregated,1.100000,0.000000,7400,7600,7700,7700,8100,10000,10000,10000,10000,10000,10000,118,4,6600,6022.437947609808,1585.1432920026127,12427.869713996188,5258.042372881356
1784241117,10,POST,/query [on-topic],1.000000,0.000000,7400,7400,7700,8100,10000,10000,10000,10000,10000,10000,10000,88,1,7200,7384.07596869283,4994.390168998507,12427.869713996188,6824.511363636364
1784241117,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241117,10,,Aggregated,1.100000,0.000000,7200,7400,7700,7700,8100,10000,10000,10000,10000,10000,10000,120,4,6600,5990.692452341264,1585.1432920026127,12427.869713996188,5212.058333333333
1784241118,10,POST,/query [on-topic],1.000000,0.000000,7400,7400,7700,8100,10000,10000,10000,10000,10000,10000,10000,88,1,7200,7384.07596869283,4994.390168998507,12427.869713996188,6824.511363636364
1784241118,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241118,10,,Aggregated,1.100000,0.000000,7200,7400,7700,7700,8100,10000,10000,10000,10000,10000,10000,120,4,6600,5990.692452341264,1585.1432920026127,12427.869713996188,5212.058333333333
1784241119,10,POST,/query [on-topic],1.000000,0.000000,7200,7400,7700,7700,8100,8100,8100,8100,8100,8100,8100,88,1,7200,7384.07596869283,4994.390168998507,12427.869713996188,6824.511363636364
1784241119,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241119,10,,Aggregated,1.100000,0.000000,6900,7200,7400,7700,8100,8100,8100,8100,8100,8100,8100,120,4,6600,5990.692452341264,1585.1432920026127,12427.869713996188,5212.058333333333
1784241120,10,POST,/query [on-topic],1.000000,0.000000,7200,7200,7400,7400,7700,7700,7700,7700,7700,7700,7700,88,1,7200,7384.07596869283,4994.390168998507,12427.869713996188,6824.511363636364
1784241120,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241120,10,,Aggregated,1.100000,0.000000,6900,7200,7400,7400,7700,7700,7700,7700,7700,7700,7700,120,4,6600,5990.692452341264,1585.1432920026127,12427.869713996188,5212.058333333333
1784241121,10,POST,/query [on-topic],1.000000,0.000000,6900,6900,7400,7400,7700,7700,7700,7700,7700,7700,7700,89,1,7200,7370.526049606358,4994.390168998507,12427.869713996188,6793.056179775281
1784241121,10,POST,/query [out-of-domain],0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241121,10,,Aggregated,1.200000,0.000000,6200,6900,7400,7400,7700,7700,7700,7700,7700,7700,7700,121,4,6600,5992.241549181392,1585.1432920026127,12427.869713996188,5202.247933884298
1784241122,10,POST,/query [on-topic],0.800000,0.000000,6600,6900,7400,7400,7700,7700,7700,7700,7700,7700,7700,90,1,7200,7361.853032888521,4994.390168998507,12427.869713996188,6774.333333333333
1784241122,10,POST,/query [out-of-domain],0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241122,10,,Aggregated,1.000000,0.000000,6600,6900,7400,7400,7700,7700,7700,7700,7700,7700,7700,122,4,6600,5997.140836032373,1585.1432920026127,12427.869713996188,5201.475409836065
1784241123,10,POST,/query [on-topic],0.700000,0.000000,6700,6900,7700,9300,9800,9800,9800,9800,9800,9800,9800,93,1,7200,7401.509781956653,4994.390168998507,12427.869713996188,6877.5053763440865
1784241123,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241123,10,,Aggregated,0.800000,0.000000,6700,6900,7700,9300,9800,9800,9800,9800,9800,9800,9800,125,4,6600,6059.39855006361,1585.1432920026127,12427.869713996188,5315.984
1784241124,10,POST,/query [on-topic],0.600000,0.000000,6900,7500,7700,9300,9800,9800,9800,9800,9800,9800,9800,94,1,7200,7402.137182372057,4994.390168998507,12427.869713996188,6891.563829787234
1784241124,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241124,10,,Aggregated,0.700000,0.000000,6900,7500,7700,9300,9800,9800,9800,9800,9800,9800,9800,126,4,6600,6070.518287134571,1585.1432920026127,12427.869713996188,5338.8650793650795
1784241125,10,POST,/query [on-topic],0.800000,0.000000,6600,6700,7500,9300,9800,9800,9800,9800,9800,9800,9800,96,1,7200,7360.652367426766,4994.390168998507,12427.869713996188,6857.020833333333
1784241125,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241125,10,,Aggregated,0.900000,0.000000,6600,6700,7500,9300,9800,9800,9800,9800,9800,9800,9800,128,4,6600,6060.211221163689,1585.1432920026127,12427.869713996188,5337.21875
1784241126,10,POST,/query [on-topic],0.800000,0.000000,6600,6700,7500,9300,9800,9800,9800,9800,9800,9800,9800,96,1,7200,7360.652367426766,4994.390168998507,12427.869713996188,6857.020833333333
1784241126,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,32,3,1900,2158.8877823744497,1585.1432920026127,4960.417043999769,777.8125
1784241126,10,,Aggregated,0.900000,0.000000,6600,6700,7500,9300,9800,9800,9800,9800,9800,9800,9800,128,4,6600,6060.211221163689,1585.1432920026127,12427.869713996188,5337.21875
1784241127,10,POST,/query [on-topic],1.000000,0.000000,6600,6900,7500,7500,9300,9800,9800,9800,9800,9800,9800,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241127,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241127,10,,Aggregated,1.100000,0.000000,6500,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241128,10,POST,/query [on-topic],1.000000,0.000000,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,9800,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241128,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241128,10,,Aggregated,1.100000,0.000000,6600,6900,7500,7500,9300,9800,9800,9800,9800,9800,9800,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241129,10,POST,/query [on-topic],1.000000,0.000000,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,9800,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241129,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241129,10,,Aggregated,1.100000,0.000000,6600,6900,7500,7500,9300,9800,9800,9800,9800,9800,9800,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241130,10,POST,/query [on-topic],1.000000,0.000000,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,9800,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241130,10,POST,/query [out-of-domain],0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241130,10,,Aggregated,1.100000,0.000000,6600,6900,7500,7500,9300,9800,9800,9800,9800,9800,9800,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241131,10,POST,/query [on-topic],1.000000,0.000000,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,9800,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241131,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241131,10,,Aggregated,1.100000,0.000000,6700,6900,7500,9300,9800,9800,9800,9800,9800,9800,9800,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241132,10,POST,/query [on-topic],1.000000,0.000000,6900,6900,7500,7500,9300,9300,9300,9300,9300,9300,9300,98,1,7200,7347.80494503035,4994.390168998507,12427.869713996188,6836.551020408163
1784241132,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241132,10,,Aggregated,1.100000,0.000000,6500,6900,7500,7500,9300,9300,9300,9300,9300,9300,9300,131,4,6600,6040.946059030225,1585.1432920026127,12427.869713996188,5308.8702290076335
1784241133,10,POST,/query [on-topic],1.000000,0.000000,6900,7200,7500,7500,8000,8000,8000,8000,8000,8000,8000,100,1,7200,7353.453553279691,4994.390168998507,12427.869713996188,6790.3
1784241133,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241133,10,,Aggregated,1.100000,0.000000,6900,7200,7500,7500,8000,8000,8000,8000,8000,8000,8000,133,4,6600,6064.84514622522,1585.1432920026127,12427.869713996188,5297.067669172932
1784241134,10,POST,/query [on-topic],0.900000,0.000000,6900,7200,8000,8000,8200,8200,8200,8200,8200,8200,8200,103,1,7200,7353.272267854074,4994.390168998507,12427.869713996188,6774.78640776699
1784241134,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241134,10,,Aggregated,1.000000,0.000000,6900,6900,7200,8000,8200,8200,8200,8200,8200,8200,8200,136,4,6700,6093.133034624668,1585.1432920026127,12427.869713996188,5318.257352941177
1784241135,10,POST,/query [on-topic],0.800000,0.000000,6900,7200,8000,8000,8200,8200,8200,8200,8200,8200,8200,104,1,7200,7345.8794592208105,4994.390168998507,12427.869713996188,6762.596153846154
1784241135,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241135,10,,Aggregated,0.900000,0.000000,6900,6900,7200,8000,8200,8200,8200,8200,8200,8200,8200,137,4,6700,6096.719072109121,1585.1432920026127,12427.869713996188,5319.63503649635
1784241136,10,POST,/query [on-topic],0.800000,0.000000,7200,8000,8200,8200,9500,9500,9500,9500,9500,9500,9500,105,1,7200,7366.171006085367,4994.390168998507,12427.869713996188,6797.523809523809
1784241136,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,33,3,1900,2159.9711854540865,1585.1432920026127,4960.417043999769,772.1212121212121
1784241136,10,,Aggregated,0.900000,0.000000,6900,7200,8000,8200,9500,9500,9500,9500,9500,9500,9500,138,4,6700,6121.210179412672,1585.1432920026127,12427.869713996188,5356.666666666667
1784241137,10,POST,/query [on-topic],0.800000,0.000000,7200,8000,8200,8200,9500,9500,9500,9500,9500,9500,9500,105,1,7200,7366.171006085367,4994.390168998507,12427.869713996188,6797.523809523809
1784241137,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,34,3,1900,2151.291575852477,1585.1432920026127,4960.417043999769,769.7647058823529
1784241137,10,,Aggregated,0.900000,0.000000,6900,7200,8000,8200,9500,9500,9500,9500,9500,9500,9500,139,4,6700,6090.5889871794825,1585.1432920026127,12427.869713996188,5323.107913669065
1784241138,10,POST,/query [on-topic],0.900000,0.000000,6900,7200,8000,8200,9500,9500,9500,9500,9500,9500,9500,106,1,7200,7359.842243084545,4994.390168998507,12427.869713996188,6808.490566037736
1784241138,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,34,3,1900,2151.291575852477,1585.1432920026127,4960.417043999769,769.7647058823529
1784241138,10,,Aggregated,1.000000,0.000000,6900,7200,8000,8000,8200,9500,9500,9500,9500,9500,9500,140,4,6700,6094.908509613902,1585.1432920026127,12427.869713996188,5341.942857142857
1784241139,10,POST,/query [on-topic],0.900000,0.000000,7200,8000,8000,8200,9500,9500,9500,9500,9500,9500,9500,107,1,7200,7365.609574177229,4994.390168998507,12427.869713996188,6840.018691588785
1784241139,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,34,3,1900,2151.291575852477,1585.1432920026127,4960.417043999769,769.7647058823529
1784241139,10,,Aggregated,1.000000,0.000000,7200,8000,8000,8200,9500,9500,9500,9500,9500,9500,9500,141,4,6700,6108.2562979854465,1585.1432920026127,12427.869713996188,5376.269503546099
1784241140,10,POST,/query [on-topic],0.700000,0.000000,8000,8000,8200,8600,9500,9500,9500,9500,9500,9500,9500,108,1,7200,7376.744955083,4994.390168998507,12427.869713996188,6878.009259259259
1784241140,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,34,3,1900,2151.291575852477,1585.1432920026127,4960.417043999769,769.7647058823529
1784241140,10,,Aggregated,0.800000,0.000000,7200,8000,8200,8200,8600,9500,9500,9500,9500,9500,9500,142,4,6700,6125.580061464426,1585.1432920026127,12427.869713996188,5415.471830985915
1784241141,10,POST,/query [on-topic],0.900000,0.000000,8000,8000,8200,8600,9500,9500,9500,9500,9500,9500,9500,108,1,7200,7376.744955083,4994.390168998507,12427.869713996188,6878.009259259259
1784241141,10,POST,/query [out-of-domain],0.100000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,35,3,1900,2151.334936799581,1585.1432920026127,4960.417043999769,764.6857142857143
1784241141,10,,Aggregated,1.000000,0.000000,7200,8000,8200,8200,8600,9500,9500,9500,9500,9500,9500,143,4,6700,6097.798447111536,1585.1432920026127,12427.869713996188,5381.741258741259
1784241142,10,POST,/query [on-topic],0.900000,0.000000,8000,8200,8600,8600,9500,9500,9500,9500,9500,9500,9500,108,1,7200,7376.744955083,4994.390168998507,12427.869713996188,6878.009259259259
1784241142,10,POST,/query [out-of-domain],0.100000,0.000000,2000,2000,2200,2200,2200,2200,2200,2200,2200,2200,2200,36,3,1900,2147.007560082784,1585.1432920026127,4960.417043999769,761.9444444444445
1784241142,10,,Aggregated,1.000000,0.000000,6900,8000,8200,8200,8600,9500,9500,9500,9500,9500,9500,144,4,6700,6069.310606332949,1585.1432920026127,12427.869713996188,5348.993055555556
1784241143,10,POST,/query [on-topic],1.000000,0.000000,8000,8200,8600,8600,9500,9500,9500,9500,9500,9500,9500,109,1,7200,7368.283600394159,4994.390168998507,12427.869713996188,6849.51376146789
1784241143,10,POST,/query [out-of-domain],0.100000,0.000000,2000,2000,2200,2200,2200,2200,2200,2200,2200,2200,2200,36,3,1900,2147.007560082784,1585.1432920026127,4960.417043999769,761.9444444444445
1784241143,10,,Aggregated,1.100000,0.000000,6700,8000,8200,8200,8600,9500,9500,9500,9500,9500,9500,145,4,6700,6071.966790385821,1585.1432920026127,12427.869713996188,5338.11724137931
1784241144,10,POST,/query [on-topic],1.000000,0.000000,7300,8000,8600,8600,9500,9500,9500,9500,9500,9500,9500,110,1,7200,7367.209124126914,4994.390168998507,12427.869713996188,6855.363636363636
1784241144,10,POST,/query [out-of-domain],0.300000,0.000000,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,37,3,1900,2145.5527780804864,1585.1432920026127,4960.417043999769,757.4324324324324
1784241144,10,,Aggregated,1.300000,0.000000,6600,7300,8000,8000,8600,9500,9500,9500,9500,9500,9500,147,4,6700,6052.914669679856,1585.1432920026127,12427.869713996188,5320.510204081633
